Country,HasMentalHealthSupport
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,Yes
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Senegal,No
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,Yes
Morocco,Yes
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,Yes
Morocco,Yes
Morocco,Yes
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,Yes
Morocco,Yes
Morocco,Yes
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Morocco,Yes
Morocco,No
Morocco,No
Morocco,No
Morocco,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,Yes
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,Yes
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,Yes
Egypt,Yes
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Egypt,Yes
Egypt,Yes
Egypt,Yes
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,No
Egypt,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,Yes
Indonesia,Yes
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,Yes
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,No
Indonesia,Yes
Indonesia,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,Yes
Philippines,No
Philippines,Yes
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,Yes
Philippines,Yes
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,Yes
Philippines,Yes
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,Yes
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,Yes
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,Yes
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Philippines,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,Yes
Vietnam,Yes
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,Yes
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,Yes
Vietnam,Yes
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
Vietnam,No
Vietnam,Yes
Vietnam,No
Vietnam,No
